epoch,acc,loss,lr,val_acc,val_loss
0,0.60500574,0.8567088162843989,0.01,0.6237154006958008,0.8460684492654009
1,0.700631,0.6920156341336539,0.01,0.5719367861747742,0.8769963232424891
