epoch,acc,loss,lr,val_acc,val_loss
0,0.7977774,0.4569310792810408,0.01,0.8212531805038452,0.4032698068127513
1,0.89072233,0.27249607037847584,0.01,0.8279316425323486,0.42207428567115884
