epoch,acc,loss,lr,val_acc,val_loss
0,0.7187817,0.5836573407936418,0.001,0.7511348128318787,0.4864184084918717
1,0.84416246,0.3831640960147538,0.001,0.8348134756088257,0.3894595093679588
2,0.914467,0.25136235939770585,0.001,0.8336293697357178,0.38992182494903754
