epoch,acc,loss,lr,val_acc,val_loss
0,0.6134381,0.6429651631412995,0.001,0.6666313409805298,0.6048053570260733
1,0.74931854,0.517705492219036,0.001,0.6620733737945557,0.6295734859761328
