epoch,acc,loss,lr,val_acc,val_loss
0,0.44229874,1.0334637683193046,0.01,0.5012845993041992,0.9926281983673337
1,0.54152375,0.9165232619553475,0.01,0.5219367742538452,0.9438373145378626
2,0.58383095,0.8656621341182705,0.01,0.45474308729171753,1.0061694672927555
